event_id,parsed_rows,api_participants,abs_diff_rows,parser_status,table_count,page_chars,weight_displayed,used_table_class
2147,13,13,0,ok,1,1431,0.0,table table-striped past_event_rating
2148,0,3,3,empty_scoreboard,0,1237,0.0,
2149,416,59,357,ok,1,18148,23.21,table table-striped past_event_rating
215,12,4,8,ok,1,907,20.0,table table-striped past_event_rating
2150,0,0,,empty_scoreboard,0,685,50.0,
2151,213,4,209,ok,1,6230,25.0,table table-striped past_event_rating
2152,0,0,,empty_scoreboard,0,1487,0.0,
2153,787,110,677,ok,1,23070,34.0,table table-striped past_event_rating
2155,0,0,,empty_scoreboard,0,686,0.0,
2156,0,0,,empty_scoreboard,0,2835,0.0,
2157,0,0,,empty_scoreboard,0,1300,0.0,
2158,180,43,137,ok,1,5331,24.79,table table-striped past_event_rating
2159,12,23,11,row_count_undercount,1,1227,25.0,table table-striped past_event_rating
216,0,80,80,empty_scoreboard,0,3287,0.0,
2160,12,6,6,ok,1,1114,0.0,table table-striped past_event_rating
2161,191,24,167,ok,1,6193,25.0,table table-striped past_event_rating
2162,0,3,3,empty_scoreboard,0,778,0.0,
2163,443,80,363,ok,1,12533,24.71,table table-striped past_event_rating
2164,168,46,122,ok,1,7021,6.67,table table-striped past_event_rating
2165,984,227,757,ok,1,30168,23.84,table table-striped past_event_rating
2166,0,0,,empty_scoreboard,0,1120,0.0,
2167,0,17,17,empty_scoreboard,0,1027,0.0,
2168,41,4,37,ok,1,2134,18.0,table table-striped past_event_rating
2169,343,20,323,ok,1,9804,0.0,table table-striped past_event_rating
217,0,16,16,empty_scoreboard,0,1088,0.0,
2170,0,82,82,empty_scoreboard,0,877,50.0,
2171,62,4,58,ok,1,3746,0.0,table table-striped past_event_rating
2172,1089,274,815,ok,1,29300,97.04,table table-striped past_event_rating
2173,763,205,558,ok,1,21642,22.07,table table-striped past_event_rating
2174,0,3,3,empty_scoreboard,0,943,0.0,
2175,0,12,12,empty_scoreboard,0,1025,0.0,
2176,16,0,,ok,1,1615,0.0,table table-striped past_event_rating
2177,0,27,27,empty_scoreboard,0,1754,0.0,
2179,260,60,200,ok,1,10625,23.59,table table-striped past_event_rating
218,0,6,6,empty_scoreboard,0,593,0.0,
2181,508,226,282,ok,1,15152,24.72,table table-striped past_event_rating
2182,16,1,15,ok,1,2060,0.0,table table-striped past_event_rating
2183,14,0,,ok,1,1937,0.0,table table-striped past_event_rating
2184,18,0,,ok,1,2064,0.0,table table-striped past_event_rating
2185,14,0,,ok,1,1872,0.0,table table-striped past_event_rating
2186,16,0,,ok,1,1990,0.0,table table-striped past_event_rating
2187,9,0,,ok,1,1888,0.0,table table-striped past_event_rating
2188,20,0,,ok,1,1976,0.0,table table-striped past_event_rating
2189,11,0,,ok,1,1888,0.0,table table-striped past_event_rating
219,0,3,3,empty_scoreboard,0,1317,0.0,
2190,6,0,,ok,1,1822,0.0,table table-striped past_event_rating
2192,7,0,,ok,1,1969,0.0,table table-striped past_event_rating
2193,7,0,,ok,1,1365,0.0,table table-striped past_event_rating
2194,10,0,,ok,1,1312,0.0,table table-striped past_event_rating
2195,15,0,,ok,1,1436,0.0,table table-striped past_event_rating
2196,92,26,66,ok,1,4764,25.0,table table-striped past_event_rating
2197,12,2,10,ok,1,985,0.0,table table-striped past_event_rating
2198,13,6,7,ok,1,919,0.0,table table-striped past_event_rating
2199,21,198,177,row_count_undercount,1,2205,25.0,table table-striped past_event_rating
22,64,0,,ok,1,2360,80.0,table table-striped past_event_rating
220,0,18,18,empty_scoreboard,1,1239,0.0,
2200,257,240,17,ok,1,7929,35.91,table table-striped past_event_rating
2201,0,24,24,empty_scoreboard,0,1723,0.0,
2202,0,0,,empty_scoreboard,0,2300,6.67,
2203,41,24,17,ok,1,2570,0.0,table table-striped past_event_rating
2204,0,2,2,empty_scoreboard,0,1457,0.0,
2205,653,187,466,ok,1,18235,24.59,table table-striped past_event_rating
2206,430,59,371,ok,1,13985,24.21,table table-striped past_event_rating
2207,352,34,318,ok,1,10198,24.0,table table-striped past_event_rating
2208,185,46,139,ok,1,6482,0.0,table table-striped past_event_rating
2209,733,163,570,ok,1,21124,6.65,table table-striped past_event_rating
221,9,0,,ok,1,927,10.0,table table-striped past_event_rating
2210,369,83,286,ok,1,11659,65.62,table table-striped past_event_rating
2211,297,114,183,ok,1,8415,66.25,table table-striped past_event_rating
2212,838,155,683,ok,1,24672,74.41,table table-striped past_event_rating
2213,9,51,42,row_count_undercount,1,1022,9.64,table table-striped past_event_rating
2214,0,0,,empty_scoreboard,0,850,0.0,
2215,0,0,,empty_scoreboard,0,1346,0.0,
2216,614,239,375,ok,1,18484,25.0,table table-striped past_event_rating
2217,1039,266,773,ok,1,28523,54.4,table table-striped past_event_rating
2219,1225,206,1019,ok,1,35364,23.9,table table-striped past_event_rating
222,0,8,8,empty_scoreboard,0,738,0.0,
2220,0,0,,empty_scoreboard,0,1650,0.0,
2221,58,21,37,ok,1,3305,0.0,table table-striped past_event_rating
2222,696,210,486,ok,1,20389,23.15,table table-striped past_event_rating
2223,575,205,370,ok,1,17534,26.89,table table-striped past_event_rating
2224,106,104,2,ok,1,4312,100.0,table table-striped past_event_rating
2225,46,0,,ok,1,2430,0.0,table table-striped past_event_rating
2226,1160,248,912,ok,1,32755,24.54,table table-striped past_event_rating
2227,725,169,556,ok,1,20789,24.21,table table-striped past_event_rating
2228,30,21,9,ok,1,2025,0.0,table table-striped past_event_rating
2229,263,341,78,row_count_undercount,1,7921,77.38,table table-striped past_event_rating
223,197,114,83,ok,1,7731,40.0,table table-striped past_event_rating
2230,520,87,433,ok,1,16709,21.26,table table-striped past_event_rating
2231,601,240,361,ok,1,17209,23.95,table table-striped past_event_rating
2232,0,0,,empty_scoreboard,0,596,25.0,
2233,0,7,7,empty_scoreboard,0,1031,0.0,
2234,203,125,78,ok,1,7051,25.0,table table-striped past_event_rating
2235,920,162,758,ok,1,26592,21.81,table table-striped past_event_rating
2236,317,63,254,ok,1,9142,23.5,table table-striped past_event_rating
2237,0,40,40,empty_scoreboard,0,1143,0.0,
2238,403,116,287,ok,1,11991,48.25,table table-striped past_event_rating
224,0,18,18,empty_scoreboard,0,1271,0.0,
2240,622,119,503,ok,1,18614,35.25,table table-striped past_event_rating
2241,279,87,192,ok,1,9066,25.0,table table-striped past_event_rating
2242,407,107,300,ok,1,12391,22.46,table table-striped past_event_rating
2243,1230,355,875,ok,1,35799,36.96,table table-striped past_event_rating
2244,0,35,35,empty_scoreboard,0,1403,0.0,
2245,486,183,303,ok,1,13478,95.19,table table-striped past_event_rating
2246,10,21,11,row_count_undercount,1,1357,24.0,table table-striped past_event_rating
2247,243,96,147,ok,1,7697,35.74,table table-striped past_event_rating
2248,961,279,682,ok,1,27710,34.0,table table-striped past_event_rating
2249,113,33,80,ok,1,4533,24.93,table table-striped past_event_rating
225,61,13,48,ok,1,3380,12.0,table table-striped past_event_rating
2250,393,76,317,ok,1,11850,30.8,table table-striped past_event_rating
2251,235,94,141,ok,1,8372,24.93,table table-striped past_event_rating
2252,1230,163,1067,ok,1,34556,30.75,table table-striped past_event_rating
2254,614,94,520,ok,1,17600,24.5,table table-striped past_event_rating
2255,3099,186,2913,ok,1,95252,25.0,table table-striped past_event_rating
2256,385,473,88,row_count_undercount,1,12466,24.85,table table-striped past_event_rating
2259,631,233,398,ok,1,20385,23.13,table table-striped past_event_rating
226,55,83,28,row_count_undercount,1,4302,10.0,table table-striped past_event_rating
2260,19,21,2,row_count_undercount,1,1807,21.25,table table-striped past_event_rating
2261,284,46,238,ok,1,8823,22.51,table table-striped past_event_rating
2262,206,77,129,ok,1,6652,47.75,table table-striped past_event_rating
2263,325,55,270,ok,1,10055,23.64,table table-striped past_event_rating
2264,293,41,252,ok,1,8646,20.0,table table-striped past_event_rating
2265,115,0,,ok,1,4522,0.0,table table-striped past_event_rating
2266,200,0,,ok,1,6414,2.8,table table-striped past_event_rating
2267,18,11,7,ok,1,1729,0.0,table table-striped past_event_rating
2268,495,85,410,ok,1,14730,24.1,table table-striped past_event_rating
2269,166,49,117,ok,1,5609,23.65,table table-striped past_event_rating
227,1364,174,1190,ok,1,39497,40.0,table table-striped past_event_rating
2270,0,0,,empty_scoreboard,0,967,0.0,
2271,89,41,48,ok,1,3563,33.4,table table-striped past_event_rating
2272,1033,163,870,ok,1,32043,33.43,table table-striped past_event_rating
2273,267,40,227,ok,1,7812,24.5,table table-striped past_event_rating
2274,822,141,681,ok,1,23787,46.33,table table-striped past_event_rating
2276,95,83,12,ok,1,3429,39.4,table table-striped past_event_rating
2277,34,23,11,ok,1,2245,0.0,table table-striped past_event_rating
2278,79,67,12,ok,1,3941,21.0,table table-striped past_event_rating
2279,150,0,,ok,1,4986,0.0,table table-striped past_event_rating
228,140,108,32,ok,1,4797,60.0,table table-striped past_event_rating
2281,409,63,346,ok,1,12172,23.89,table table-striped past_event_rating
2282,641,115,526,ok,1,19066,55.0,table table-striped past_event_rating
2283,268,38,230,ok,1,9271,24.5,table table-striped past_event_rating
2284,1515,324,1191,ok,1,45062,68.04,table table-striped past_event_rating
2285,206,72,134,ok,1,6973,24.82,table table-striped past_event_rating
2286,0,43,43,empty_scoreboard,0,2385,0.0,
2287,417,143,274,ok,1,13442,43.1,table table-striped past_event_rating
2288,398,120,278,ok,1,11798,23.96,table table-striped past_event_rating
2289,146,123,23,ok,1,5130,28.3,table table-striped past_event_rating
2290,0,0,,empty_scoreboard,0,1549,0.0,
2291,366,151,215,ok,1,10977,26.98,table table-striped past_event_rating
2292,78,33,45,ok,1,3302,25.0,table table-striped past_event_rating
2293,69,70,1,ok,1,3035,25.0,table table-striped past_event_rating
2294,4,17,13,row_count_undercount,1,1180,0.0,table table-striped past_event_rating
2295,154,35,119,ok,1,5415,37.0,table table-striped past_event_rating
2296,267,491,224,row_count_undercount,1,8530,99.41,table table-striped past_event_rating
2297,127,120,7,ok,1,5445,24.82,table table-striped past_event_rating
2298,280,84,196,ok,1,9672,25.0,table table-striped past_event_rating
2299,119,103,16,ok,1,4513,20.72,table table-striped past_event_rating
23,12,0,,ok,1,992,80.0,table table-striped past_event_rating
230,359,144,215,ok,1,12132,20.0,table table-striped past_event_rating
2301,49,47,2,ok,1,5627,25.0,table table-striped past_event_rating
2302,854,291,563,ok,1,24810,48.0,table table-striped past_event_rating
2304,1070,364,706,ok,1,31065,52.06,table table-striped past_event_rating
2305,0,0,,empty_scoreboard,0,1982,0.0,
2306,12,13,1,row_count_undercount,1,1412,20.0,table table-striped past_event_rating
2307,0,26,26,empty_scoreboard,0,1434,0.0,
2308,0,0,,empty_scoreboard,0,1078,0.0,
2309,0,0,,empty_scoreboard,0,1531,0.0,
231,124,4,120,ok,1,4022,10.0,table table-striped past_event_rating
2310,0,0,,empty_scoreboard,0,2419,0.0,
2311,0,0,,empty_scoreboard,0,938,0.0,
2312,0,0,,empty_scoreboard,0,946,0.0,
2313,168,87,81,ok,1,5448,0.0,table table-striped past_event_rating
2314,0,0,,empty_scoreboard,0,1018,0.0,
2315,656,37,619,ok,1,22002,25.0,table table-striped past_event_rating
2316,275,93,182,ok,1,8566,21.95,table table-striped past_event_rating
2317,0,0,,empty_scoreboard,0,671,0.0,
2318,0,0,,empty_scoreboard,0,769,0.0,
2319,0,5,5,empty_scoreboard,0,669,0.0,
232,14,5,9,ok,1,2174,0.0,table table-striped past_event_rating
2321,518,57,461,ok,1,15160,35.6,table table-striped past_event_rating
2322,497,111,386,ok,1,14542,24.43,table table-striped past_event_rating
2323,562,93,469,ok,1,16609,48.92,table table-striped past_event_rating
2324,791,170,621,ok,1,22558,22.17,table table-striped past_event_rating
2325,214,101,113,ok,1,9478,24.67,table table-striped past_event_rating
2326,0,0,,empty_scoreboard,0,2175,0.0,
2327,65,18,47,ok,1,3080,25.0,table table-striped past_event_rating
2328,18,7,11,ok,1,1362,0.0,table table-striped past_event_rating
2329,0,0,,empty_scoreboard,0,628,0.0,
233,0,0,,empty_scoreboard,0,1411,5.0,
2330,0,27,27,empty_scoreboard,0,1020,0.0,
2331,403,23,380,ok,1,12188,0.0,table table-striped past_event_rating
2332,0,0,,empty_scoreboard,0,2134,0.0,
2333,241,67,174,ok,1,7780,32.71,table table-striped past_event_rating
2334,0,0,,empty_scoreboard,0,1498,0.0,
2335,97,19,78,ok,1,5654,25.0,table table-striped past_event_rating
2336,225,46,179,ok,1,7569,24.27,table table-striped past_event_rating
2337,3,19,16,row_count_undercount,1,1105,0.0,table table-striped past_event_rating
2338,0,0,,empty_scoreboard,0,961,0.0,
2339,553,69,484,ok,1,17127,24.57,table table-striped past_event_rating
234,672,99,573,ok,1,19898,40.0,table table-striped past_event_rating
2340,142,32,110,ok,1,4931,0.0,table table-striped past_event_rating
2341,498,96,402,ok,1,15369,20.95,table table-striped past_event_rating
2342,436,129,307,ok,1,13077,77.17,table table-striped past_event_rating
2343,42,0,,ok,1,1937,46.57,table table-striped past_event_rating
2344,108,13,95,ok,1,4665,0.0,table table-striped past_event_rating
2345,941,265,676,ok,1,25546,100.0,table table-striped past_event_rating
2346,215,86,129,ok,1,9972,36.58,table table-striped past_event_rating
2347,0,44,44,empty_scoreboard,0,4276,0.0,
2348,446,83,363,ok,1,12998,22.4,table table-striped past_event_rating
235,62,77,15,row_count_undercount,1,2825,10.0,table table-striped past_event_rating
2351,106,89,17,ok,1,4337,93.11,table table-striped past_event_rating
2352,44,49,5,row_count_undercount,1,2589,36.0,table table-striped past_event_rating
2353,619,247,372,ok,1,17937,23.96,table table-striped past_event_rating
2354,0,0,,empty_scoreboard,0,1982,0.0,
2355,0,0,,empty_scoreboard,0,1978,0.0,
2356,0,0,,empty_scoreboard,0,1178,0.0,
2357,583,48,535,ok,1,16648,0.0,table table-striped past_event_rating
2358,629,49,580,ok,1,18389,24.34,table table-striped past_event_rating
2359,0,0,,empty_scoreboard,0,540,0.0,
2360,155,24,131,ok,1,5239,25.0,table table-striped past_event_rating
2361,0,0,,empty_scoreboard,0,537,0.0,
2362,108,1,107,ok,1,3660,25.0,table table-striped past_event_rating
2364,2632,228,2404,ok,1,75034,41.61,table table-striped past_event_rating
2365,453,67,386,ok,1,12895,0.0,table table-striped past_event_rating
2366,12,22,10,row_count_undercount,1,1907,25.0,table table-striped past_event_rating
2367,106,52,54,ok,1,3803,20.76,table table-striped past_event_rating
2368,15,15,0,ok,1,1201,0.0,table table-striped past_event_rating
2369,0,0,,empty_scoreboard,0,1799,0.0,
237,193,0,,ok,1,5056,0.0,table table-striped past_event_rating
2370,378,51,327,ok,1,11524,24.25,table table-striped past_event_rating
2371,39,0,,ok,1,2179,0.0,table table-striped past_event_rating
2372,10,0,,ok,1,1325,0.0,table table-striped past_event_rating
2374,84,0,,ok,1,3629,83.5,table table-striped past_event_rating
2375,831,97,734,ok,1,23642,72.06,table table-striped past_event_rating
2376,10,33,23,row_count_undercount,1,971,25.0,table table-striped past_event_rating
2377,1021,164,857,ok,1,28650,24.99,table table-striped past_event_rating
2378,964,160,804,ok,1,28881,24.23,table table-striped past_event_rating
2379,0,0,,empty_scoreboard,0,727,0.0,
238,443,65,378,ok,1,11836,20.0,table table-striped past_event_rating
2382,0,5,5,empty_scoreboard,0,915,0.0,
2383,0,0,,empty_scoreboard,0,1138,0.0,
2384,0,0,,empty_scoreboard,0,3176,0.0,
2385,0,13,13,empty_scoreboard,0,2625,0.0,
2386,0,15,15,empty_scoreboard,0,571,25.0,
2389,195,179,16,ok,1,6642,25.0,table table-striped past_event_rating
239,378,138,240,ok,1,13227,10.0,table table-striped past_event_rating
2390,422,0,,ok,1,12178,1.0,table table-striped past_event_rating
2392,124,60,64,ok,1,5232,0.0,table table-striped past_event_rating
2394,85,27,58,ok,1,3821,0.0,table table-striped past_event_rating
2395,0,22,22,empty_scoreboard,0,1189,0.0,
2396,1454,281,1173,ok,1,42279,49.81,table table-striped past_event_rating
2397,118,99,19,ok,1,4228,20.02,table table-striped past_event_rating
2398,1175,278,897,ok,1,33517,21.8,table table-striped past_event_rating
24,10,0,,ok,1,921,40.0,table table-striped past_event_rating
240,25,28,3,row_count_undercount,1,2293,5.0,table table-striped past_event_rating
2401,0,17,17,empty_scoreboard,0,578,0.0,
2402,789,226,563,ok,1,24652,35.69,table table-striped past_event_rating
2403,142,53,89,ok,1,4299,92.75,table table-striped past_event_rating
2405,268,81,187,ok,1,8155,24.21,table table-striped past_event_rating
2406,0,20,20,empty_scoreboard,0,658,0.0,
2407,328,242,86,ok,1,10915,24.75,table table-striped past_event_rating
2408,426,242,184,ok,1,12846,73.82,table table-striped past_event_rating
2409,10,0,,ok,1,1031,100.0,table table-striped past_event_rating
2411,0,40,40,empty_scoreboard,0,1159,0.0,
2412,101,84,17,ok,1,3880,98.89,table table-striped past_event_rating
2413,31,8,23,ok,1,1991,0.0,table table-striped past_event_rating
2414,170,90,80,ok,1,6779,0.0,table table-striped past_event_rating
2415,17,1,16,ok,1,1671,0.0,table table-striped past_event_rating
2416,666,156,510,ok,1,19882,23.2,table table-striped past_event_rating
2418,345,86,259,ok,1,9975,24.79,table table-striped past_event_rating
2419,8,17,9,row_count_undercount,1,1205,0.0,table table-striped past_event_rating
242,595,175,420,ok,1,16680,30.0,table table-striped past_event_rating
2421,0,41,41,empty_scoreboard,0,2314,16.0,
2422,35,12,23,ok,1,3434,0.0,table table-striped past_event_rating
2423,920,182,738,ok,1,26879,41.68,table table-striped past_event_rating
2424,305,63,242,ok,1,9143,25.0,table table-striped past_event_rating
2426,1360,250,1110,ok,1,40120,31.83,table table-striped past_event_rating
2427,271,19,252,ok,1,8672,24.0,table table-striped past_event_rating
2429,642,34,608,ok,1,17918,20.0,table table-striped past_event_rating
243,14,0,,ok,1,1710,0.0,table table-striped past_event_rating
2430,627,96,531,ok,1,19537,25.0,table table-striped past_event_rating
2431,184,18,166,ok,1,6983,22.5,table table-striped past_event_rating
2432,20,16,4,ok,1,1444,73.8,table table-striped past_event_rating
2433,0,0,,empty_scoreboard,0,1381,0.0,
2434,0,0,,empty_scoreboard,0,1279,0.0,
2435,8,0,,ok,1,1366,25.0,table table-striped past_event_rating
2436,30,12,18,ok,1,2217,21.0,table table-striped past_event_rating
2437,137,99,38,ok,1,4556,98.14,table table-striped past_event_rating
2438,155,100,55,ok,1,5502,100.0,table table-striped past_event_rating
2439,92,0,,ok,1,4437,0.0,table table-striped past_event_rating
244,248,126,122,ok,1,8578,70.0,table table-striped past_event_rating
2440,500,103,397,ok,1,14106,80.0,table table-striped past_event_rating
2441,222,27,195,ok,1,7868,25.0,table table-striped past_event_rating
2442,0,42,42,empty_scoreboard,0,1783,0.0,
2443,1213,192,1021,ok,1,34176,38.7,table table-striped past_event_rating
2444,830,126,704,ok,1,25515,46.25,table table-striped past_event_rating
2446,1061,209,852,ok,1,33184,24.23,table table-striped past_event_rating
2447,0,28,28,empty_scoreboard,0,571,0.0,
2448,187,219,32,row_count_undercount,1,5895,100.0,table table-striped past_event_rating
2449,646,89,557,ok,1,22393,50.91,table table-striped past_event_rating
245,969,119,850,ok,1,25661,50.0,table table-striped past_event_rating
2450,711,49,662,ok,1,20807,24.88,table table-striped past_event_rating
2451,0,0,,empty_scoreboard,0,1265,0.0,
2453,27,10,17,ok,1,2001,0.0,table table-striped past_event_rating
2454,272,83,189,ok,1,9132,23.92,table table-striped past_event_rating
2455,826,109,717,ok,1,29440,61.22,table table-striped past_event_rating
2456,315,81,234,ok,1,10480,51.0,table table-striped past_event_rating
2457,406,40,366,ok,1,11109,53.88,table table-striped past_event_rating
2458,265,20,245,ok,1,9203,20.0,table table-striped past_event_rating
2459,259,43,216,ok,1,7427,89.85,table table-striped past_event_rating
246,108,73,35,ok,1,4881,20.0,table table-striped past_event_rating
2460,228,46,182,ok,1,10201,24.27,table table-striped past_event_rating
2461,1174,167,1007,ok,1,31995,29.33,table table-striped past_event_rating
2462,12,0,,ok,1,1068,35.0,table table-striped past_event_rating
2463,160,23,137,ok,1,5390,43.0,table table-striped past_event_rating
2464,283,61,222,ok,1,8780,16.77,table table-striped past_event_rating
2465,0,0,,empty_scoreboard,0,974,0.0,
2466,0,0,,empty_scoreboard,0,988,0.0,
2467,527,140,387,ok,1,15451,23.59,table table-striped past_event_rating
2468,0,0,,empty_scoreboard,0,1303,0.0,
247,794,81,713,ok,1,20921,40.0,table table-striped past_event_rating
2474,0,26,26,empty_scoreboard,0,1728,0.0,
2475,0,0,,empty_scoreboard,0,1349,0.0,
2476,105,82,23,ok,1,4485,23.75,table table-striped past_event_rating
2478,653,145,508,ok,1,18294,100.0,table table-striped past_event_rating
2479,83,85,2,ok,1,3402,82.0,table table-striped past_event_rating
2480,451,117,334,ok,1,15935,33.56,table table-striped past_event_rating
2481,40,18,22,ok,1,2891,0.0,table table-striped past_event_rating
2482,202,43,159,ok,1,7337,0.0,table table-striped past_event_rating
2483,166,20,146,ok,1,5551,37.0,table table-striped past_event_rating
2484,30,4,26,ok,1,2427,25.0,table table-striped past_event_rating
2485,641,83,558,ok,1,17913,38.57,table table-striped past_event_rating
2487,50,6,44,ok,1,2531,0.0,table table-striped past_event_rating
2488,0,0,,empty_scoreboard,0,1263,0.0,
2489,227,46,181,ok,1,7692,25.0,table table-striped past_event_rating
249,346,75,271,ok,1,11190,5.0,table table-striped past_event_rating
2490,103,80,23,ok,1,3756,98.5,table table-striped past_event_rating
2491,527,99,428,ok,1,17266,22.56,table table-striped past_event_rating
2492,202,19,183,ok,1,6185,25.0,table table-striped past_event_rating
2493,0,9,9,empty_scoreboard,0,921,0.0,
2494,0,9,9,empty_scoreboard,0,1114,0.0,
2496,667,167,500,ok,1,19139,43.94,table table-striped past_event_rating
2497,1033,134,899,ok,1,30711,24.54,table table-striped past_event_rating
2498,559,180,379,ok,1,15275,24.43,table table-striped past_event_rating
2499,0,0,,empty_scoreboard,0,984,0.0,
25,30,18,12,ok,1,1488,70.0,table table-striped past_event_rating
2500,0,0,,empty_scoreboard,0,1014,0.0,
2501,0,0,,empty_scoreboard,0,975,0.0,
2502,465,98,367,ok,1,13303,35.94,table table-striped past_event_rating
2503,1063,155,908,ok,1,30312,34.3,table table-striped past_event_rating
2504,44,15,29,ok,1,2256,0.0,table table-striped past_event_rating
2505,456,105,351,ok,1,13502,22.45,table table-striped past_event_rating
2506,9,12,3,row_count_undercount,1,1578,96.9,table table-striped past_event_rating
2507,458,117,341,ok,1,13300,16.0,table table-striped past_event_rating
2508,865,306,559,ok,1,23581,100.0,table table-striped past_event_rating
2509,0,10,10,empty_scoreboard,0,1278,0.0,
251,24,28,4,row_count_undercount,1,2016,0.0,table table-striped past_event_rating
2510,11,10,1,ok,1,1773,0.0,table table-striped past_event_rating
2511,80,18,62,ok,1,4375,0.0,table table-striped past_event_rating
2512,498,110,388,ok,1,15119,34.05,table table-striped past_event_rating
2515,311,109,202,ok,1,9720,19.8,table table-striped past_event_rating
2516,831,147,684,ok,1,23360,22.4,table table-striped past_event_rating
2517,437,77,360,ok,1,12574,52.43,table table-striped past_event_rating
2518,11,50,39,row_count_undercount,1,1392,25.0,table table-striped past_event_rating
252,764,263,501,ok,1,28472,60.0,table table-striped past_event_rating
2520,22,24,2,row_count_undercount,1,1573,95.59,table table-striped past_event_rating
2521,20,10,10,ok,1,1483,25.0,table table-striped past_event_rating
2522,0,21,21,empty_scoreboard,0,791,0.0,
2523,0,9,9,empty_scoreboard,0,740,25.0,
2524,229,48,181,ok,1,7439,24.58,table table-striped past_event_rating
2525,34,35,1,ok,1,2492,0.0,table table-striped past_event_rating
2526,0,11,11,empty_scoreboard,0,1127,0.0,
2527,0,0,,empty_scoreboard,0,998,0.0,
2528,0,0,,empty_scoreboard,0,582,0.0,
2529,201,31,170,ok,1,7178,24.77,table table-striped past_event_rating
253,21,12,9,ok,1,3874,30.0,table table-striped past_event_rating
2530,0,62,62,empty_scoreboard,0,1684,0.0,
2531,0,0,,empty_scoreboard,0,1011,0.0,
2532,0,0,,empty_scoreboard,0,1597,0.0,
2533,0,7,7,empty_scoreboard,0,1002,0.0,
2534,121,38,83,ok,1,4189,33.59,table table-striped past_event_rating
2535,104,58,46,ok,1,3739,36.0,table table-striped past_event_rating
2536,240,0,,ok,1,8576,25.0,table table-striped past_event_rating
2537,205,30,175,ok,1,7249,25.0,table table-striped past_event_rating
2538,7,9,2,row_count_undercount,1,1111,0.0,table table-striped past_event_rating
2539,872,89,783,ok,1,35558,0.0,table table-striped past_event_rating
254,0,79,79,empty_scoreboard,0,1043,0.0,
2540,476,151,325,ok,1,14079,49.48,table table-striped past_event_rating
2541,186,28,158,ok,1,6386,23.4,table table-striped past_event_rating
2543,0,0,,empty_scoreboard,0,1560,0.0,
2544,0,0,,empty_scoreboard,0,978,0.0,
2545,337,44,293,ok,1,10591,24.4,table table-striped past_event_rating
2546,0,4,4,empty_scoreboard,0,2302,1.0,
2547,0,0,,empty_scoreboard,0,584,0.0,
2548,0,0,,empty_scoreboard,0,2513,0.0,
255,10,2,8,ok,1,2714,5.0,table table-striped past_event_rating
2550,339,30,309,ok,1,10341,24.71,table table-striped past_event_rating
2551,52,49,3,ok,1,2393,85.71,table table-striped past_event_rating
2552,211,28,183,ok,1,7514,23.62,table table-striped past_event_rating
2553,0,10,10,empty_scoreboard,0,565,0.0,
2555,0,0,,empty_scoreboard,0,809,0.0,
2556,0,0,,empty_scoreboard,0,851,0.0,
2557,15,20,5,row_count_undercount,1,1483,0.0,table table-striped past_event_rating
2558,32,16,16,ok,1,1985,0.0,table table-striped past_event_rating
2559,151,6,145,ok,1,4949,25.0,table table-striped past_event_rating
256,35,37,2,row_count_undercount,1,5320,35.0,table table-striped past_event_rating
2561,14,0,,ok,1,1652,0.0,table table-striped past_event_rating
2562,0,0,,empty_scoreboard,0,1557,0.0,
2563,708,173,535,ok,1,21268,70.86,table table-striped past_event_rating
2564,47,12,35,ok,1,2160,0.0,table table-striped past_event_rating
2565,0,6,6,empty_scoreboard,0,2471,0.0,
2566,0,1,1,empty_scoreboard,0,2913,0.0,
2567,53,0,,ok,1,2469,25.0,table table-striped past_event_rating
2568,10,30,20,row_count_undercount,1,1086,36.0,table table-striped past_event_rating
257,6,4,2,ok,1,2429,30.0,table table-striped past_event_rating
2570,897,141,756,ok,1,25916,23.9,table table-striped past_event_rating
2571,190,32,158,ok,1,6109,24.86,table table-striped past_event_rating
2573,750,199,551,ok,1,21671,40.4,table table-striped past_event_rating
2574,287,2,285,ok,1,9475,0.0,table table-striped past_event_rating
2575,85,67,18,ok,1,3259,25.0,table table-striped past_event_rating
2576,847,208,639,ok,1,22782,32.28,table table-striped past_event_rating
2577,364,209,155,ok,1,11718,88.25,table table-striped past_event_rating
2578,0,46,46,empty_scoreboard,0,928,75.0,
2579,455,84,371,ok,1,14405,47.25,table table-striped past_event_rating
258,245,138,107,ok,1,7393,20.0,table table-striped past_event_rating
2580,0,0,,empty_scoreboard,0,1316,0.0,
2581,172,21,151,ok,1,5227,0.0,table table-striped past_event_rating
2582,656,200,456,ok,1,20111,23.13,table table-striped past_event_rating
2583,22,3,19,ok,1,1312,0.0,table table-striped past_event_rating
2584,485,49,436,ok,1,14594,28.6,table table-striped past_event_rating
2585,781,179,602,ok,1,22984,60.67,table table-striped past_event_rating
2586,10,1,9,ok,1,1147,0.0,table table-striped past_event_rating
2587,308,160,148,ok,1,9508,25.0,table table-striped past_event_rating
2589,247,14,233,ok,1,8650,24.5,table table-striped past_event_rating
259,0,7,7,empty_scoreboard,0,1524,5.0,
2590,0,0,,empty_scoreboard,0,967,0.0,
2591,1087,215,872,ok,1,30532,48.61,table table-striped past_event_rating
2592,931,162,769,ok,1,28450,36.7,table table-striped past_event_rating
2593,35,0,,ok,1,2229,0.0,table table-striped past_event_rating
2594,11,0,,ok,1,1441,0.0,table table-striped past_event_rating
